date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:40:01	132529/132529	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:00%20GMT	https://www.gotur.kz/tury/detskij-otdykh/singapore.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/singapore.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:02	132623/132623	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:01%20GMT	https://www.gotur.kz/tury/detskij-otdykh/sloveniia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/sloveniia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:03	132623/132623	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:02%20GMT	https://www.gotur.kz/tury/detskij-otdykh/tanzaniia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/tanzaniia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:04	132435/132435	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:03%20GMT	https://www.gotur.kz/tury/detskij-otdykh/tunis.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/tunis.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:05	132386/132386	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:04%20GMT	https://www.gotur.kz/tury/detskij-otdykh/fidzhi.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/fidzhi.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:06	132649/132649	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:05%20GMT	https://www.gotur.kz/tury/detskij-otdykh/filippiny.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/filippiny.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:07	133997/133997	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:06%20GMT	https://www.gotur.kz/tury/detskij-otdykh/finliandiia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/finliandiia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:08	132582/132582	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:07%20GMT	https://www.gotur.kz/tury/detskij-otdykh/francija.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/francija.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:09	132658/132658	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:08%20GMT	https://www.gotur.kz/tury/detskij-otdykh/khorvatiia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/khorvatiia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:10	135806/135806	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:09%20GMT	https://www.gotur.kz/tury/detskij-otdykh/chernogoriia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/chernogoriia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:11	132540/132540	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:10%20GMT	https://www.gotur.kz/tury/detskij-otdykh/chekhiya.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/chekhiya.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:12	132744/132744	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:11%20GMT	https://www.gotur.kz/tury/detskij-otdykh/shveitsariia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/shveitsariia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:13	132531/132531	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:12%20GMT	https://www.gotur.kz/tury/detskij-otdykh/iamaika.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/iamaika.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:14	133639/133639	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:13%20GMT	https://www.gotur.kz/tury/detskij-otdykh/iaponiia.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/iaponiia.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:15	133525/133525	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:14%20GMT	https://www.gotur.kz/tury/detskij-otdykh/aktay.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/aktay.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:16	133622/133622	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:15%20GMT	https://www.gotur.kz/tury/detskij-otdykh/aktobe.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/aktobe.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:17	139105/139105	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:16%20GMT	https://www.gotur.kz/tury/detskij-otdykh/astana.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/astana.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:18	133546/133546	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:17%20GMT	https://www.gotur.kz/tury/detskij-otdykh/atiray.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/atiray.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:19	133989/133989	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:18%20GMT	https://www.gotur.kz/tury/detskij-otdykh/karaganda.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/karaganda.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:20	133578/133578	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:19%20GMT	https://www.gotur.kz/tury/detskij-otdykh/moscow.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/moscow.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:21	133892/133892	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:20%20GMT	https://www.gotur.kz/tury/detskij-otdykh/pavlodar.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/pavlodar.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:22	156251/156251	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:21%20GMT	https://www.gotur.kz/tury/detskij-otdykh/semei.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/semei.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:23	156885/156885	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:22%20GMT	https://www.gotur.kz/tury/detskij-otdykh/taldikorgan.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/taldikorgan.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:24	156654/156654	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:23%20GMT	https://www.gotur.kz/tury/detskij-otdykh/temirtay.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/temirtay.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:25	133790/133790	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:24%20GMT	https://www.gotur.kz/tury/detskij-otdykh/uralsk.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/uralsk.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:26	134692/134692	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:25%20GMT	https://www.gotur.kz/tury/detskij-otdykh/ust-kamenogorsk.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/ust-kamenogorsk.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:27	133796/133796	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:26%20GMT	https://www.gotur.kz/tury/detskij-otdykh/shymkent.html	./gotur-website/www.gotur.kz/tury/detskij-otdykh/shymkent.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:27	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2005%20Dec%202024%2019:40:26%20GMT	https://www.gotur.kz/banner/go.html?id=98	./gotur-website/www.gotur.kz/banner/goacbf.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:29	111129/111129	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:28%20GMT	https://www.gotur.kz/offer/v-goa-na-kanikuly-vygodno-praktichno-i-velikolepnoe-more.html	./gotur-website/www.gotur.kz/offer/v-goa-na-kanikuly-vygodno-praktichno-i-velikolepnoe-more.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:30	111100/111100	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:29%20GMT	https://www.gotur.kz/offer/kanikuly-v-tailande-luchshiy-syurpriz-vashim-detyam.html	./gotur-website/www.gotur.kz/offer/kanikuly-v-tailande-luchshiy-syurpriz-vashim-detyam.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:31	67776/67776	---M--	200	added ('OK')	image/jpeg	etag:%2266b36ef9-108c0%22	https://www.gotur.kz/fls/post/1723035384afbcc976.jpg	./gotur-website/www.gotur.kz/fls/post/1723035384afbcc976.jpg	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:33	110769/110769	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:31%20GMT	https://www.gotur.kz/offer/na-kanikuly-v-oae-eto-vsegda-besproigryshnyy-variant.html	./gotur-website/www.gotur.kz/offer/na-kanikuly-v-oae-eto-vsegda-besproigryshnyy-variant.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:33	71865/71865	---M--	200	added ('OK')	image/jpeg	etag:%2264fb1892-118b9%22	https://www.gotur.kz/fls/post/16941774252d9baa68.jpg	./gotur-website/www.gotur.kz/fls/post/16941774252d9baa68.jpg	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:35	110843/110843	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:33%20GMT	https://www.gotur.kz/offer/top-oteley-dlya-osennih-kanikul-vo-vetname.html	./gotur-website/www.gotur.kz/offer/top-oteley-dlya-osennih-kanikul-vo-vetname.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:35	49521/49521	---M--	200	added ('OK')	image/jpeg	etag:%2264fb1488-c171%22	https://www.gotur.kz/fls/post/1694176391c70b5a05.jpg	./gotur-website/www.gotur.kz/fls/post/1694176391c70b5a05.jpg	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:37	110845/110845	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:35%20GMT	https://www.gotur.kz/offer/osennie-kanikuly-na-krasnom-more-vashi-deti-budut-schastlivy.html	./gotur-website/www.gotur.kz/offer/osennie-kanikuly-na-krasnom-more-vashi-deti-budut-schastlivy.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:37	46795/46795	---M--	200	added ('OK')	image/jpeg	etag:%2264fb05fb-b6cb%22	https://www.gotur.kz/fls/post/16941726660ad699d7.jpg	./gotur-website/www.gotur.kz/fls/post/16941726660ad699d7.jpg	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:38	153758/153758	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:37%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=2	./gotur-website/www.gotur.kz/tury/detskij-otdykh4658.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:39	154377/154377	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:38%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=3	./gotur-website/www.gotur.kz/tury/detskij-otdykh9ba9.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:40	155039/155039	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:39%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=4	./gotur-website/www.gotur.kz/tury/detskij-otdykhfdb0.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:41	152967/152967	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:40%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=5	./gotur-website/www.gotur.kz/tury/detskij-otdykhaf4d.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:42	152310/152310	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:41%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=6	./gotur-website/www.gotur.kz/tury/detskij-otdykhc575.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:43	153708/153708	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:42%20GMT	https://www.gotur.kz/tury/detskij-otdykh.html?page=7	./gotur-website/www.gotur.kz/tury/detskij-otdykh235c.html	(from https://www.gotur.kz/tury/detskij-otdykh.html)
00:40:44	133807/133807	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:43%20GMT	https://www.gotur.kz/tury/newyear/gruziia.html	./gotur-website/www.gotur.kz/tury/newyear/gruziia.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:45	143190/143190	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:44%20GMT	https://www.gotur.kz/tury/newyear/maldivskie-ostrova.html	./gotur-website/www.gotur.kz/tury/newyear/maldivskie-ostrova.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:46	134059/134059	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:45%20GMT	https://www.gotur.kz/tury/newyear/shri-lanka.html	./gotur-website/www.gotur.kz/tury/newyear/shri-lanka.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:47	132080/132080	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:46%20GMT	https://www.gotur.kz/tury/newyear/avstriia.html	./gotur-website/www.gotur.kz/tury/newyear/avstriia.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:48	132386/132386	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:47%20GMT	https://www.gotur.kz/tury/newyear/azerbaidzhan.html	./gotur-website/www.gotur.kz/tury/newyear/azerbaidzhan.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:49	132080/132080	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:48%20GMT	https://www.gotur.kz/tury/newyear/armeniia.html	./gotur-website/www.gotur.kz/tury/newyear/armeniia.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:50	132033/132033	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:49%20GMT	https://www.gotur.kz/tury/newyear/aruba.html	./gotur-website/www.gotur.kz/tury/newyear/aruba.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:51	133333/133333	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:50%20GMT	https://www.gotur.kz/tury/newyear/bali.html	./gotur-website/www.gotur.kz/tury/newyear/bali.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:52	132204/132204	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:51%20GMT	https://www.gotur.kz/tury/newyear/barbados.html	./gotur-website/www.gotur.kz/tury/newyear/barbados.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:53	132192/132192	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:52%20GMT	https://www.gotur.kz/tury/newyear/bulgaria.html	./gotur-website/www.gotur.kz/tury/newyear/bulgaria.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:54	132174/132174	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:53%20GMT	https://www.gotur.kz/tury/newyear/vengriia.html	./gotur-website/www.gotur.kz/tury/newyear/vengriia.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:55	133899/133899	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:54%20GMT	https://www.gotur.kz/tury/newyear/vietnam.html	./gotur-website/www.gotur.kz/tury/newyear/vietnam.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:56	132139/132139	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:55%20GMT	https://www.gotur.kz/tury/newyear/gonkong.html	./gotur-website/www.gotur.kz/tury/newyear/gonkong.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:57	132156/132156	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:56%20GMT	https://www.gotur.kz/tury/newyear/gretsiia.html	./gotur-website/www.gotur.kz/tury/newyear/gretsiia.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:58	133939/133939	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:57%20GMT	https://www.gotur.kz/tury/newyear/dominikanskaia-resp.html	./gotur-website/www.gotur.kz/tury/newyear/dominikanskaia-resp.html	(from https://www.gotur.kz/tury/newyear.html)
00:40:59	133534/133534	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:58%20GMT	https://www.gotur.kz/tury/newyear/egypet.html	./gotur-website/www.gotur.kz/tury/newyear/egypet.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:00	132104/132104	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:40:59%20GMT	https://www.gotur.kz/tury/newyear/izrail.html	./gotur-website/www.gotur.kz/tury/newyear/izrail.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:01	133419/133419	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:00%20GMT	https://www.gotur.kz/tury/newyear/india.html	./gotur-website/www.gotur.kz/tury/newyear/india.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:02	132227/132227	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:01%20GMT	https://www.gotur.kz/tury/newyear/iordaniia.html	./gotur-website/www.gotur.kz/tury/newyear/iordaniia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:03	132174/132174	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:02%20GMT	https://www.gotur.kz/tury/newyear/ispaniia.html	./gotur-website/www.gotur.kz/tury/newyear/ispaniia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:04	133411/133411	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:03%20GMT	https://www.gotur.kz/tury/newyear/italy.html	./gotur-website/www.gotur.kz/tury/newyear/italy.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:05	132133/132133	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:04%20GMT	https://www.gotur.kz/tury/newyear/kambodzha.html	./gotur-website/www.gotur.kz/tury/newyear/kambodzha.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:06	133340/133340	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:05%20GMT	https://www.gotur.kz/tury/newyear/qatar.html	./gotur-website/www.gotur.kz/tury/newyear/qatar.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:07	131992/131992	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:06%20GMT	https://www.gotur.kz/tury/newyear/kipr.html	./gotur-website/www.gotur.kz/tury/newyear/kipr.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:08	132186/132186	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:07%20GMT	https://www.gotur.kz/tury/newyear/kitaj.html	./gotur-website/www.gotur.kz/tury/newyear/kitaj.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:09	132068/132068	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:08%20GMT	https://www.gotur.kz/tury/newyear/koreia.html	./gotur-website/www.gotur.kz/tury/newyear/koreia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:10	132195/132195	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:09%20GMT	https://www.gotur.kz/tury/newyear/kosta-rika.html	./gotur-website/www.gotur.kz/tury/newyear/kosta-rika.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:11	133029/133029	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:10%20GMT	https://www.gotur.kz/tury/newyear/kuba.html	./gotur-website/www.gotur.kz/tury/newyear/kuba.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:12	133097/133097	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:11%20GMT	https://www.gotur.kz/tury/newyear/mavrikii.html	./gotur-website/www.gotur.kz/tury/newyear/mavrikii.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:13	132310/132310	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:12%20GMT	https://www.gotur.kz/tury/newyear/madagaskar.html	./gotur-website/www.gotur.kz/tury/newyear/madagaskar.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:14	133261/133261	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:13%20GMT	https://www.gotur.kz/tury/newyear/malaysia.html	./gotur-website/www.gotur.kz/tury/newyear/malaysia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:15	131969/131969	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:14%20GMT	https://www.gotur.kz/tury/newyear/malta.html	./gotur-website/www.gotur.kz/tury/newyear/malta.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:16	132139/132139	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:15%20GMT	https://www.gotur.kz/tury/newyear/morokko.html	./gotur-website/www.gotur.kz/tury/newyear/morokko.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:17	132045/132045	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:16%20GMT	https://www.gotur.kz/tury/newyear/meksika.html	./gotur-website/www.gotur.kz/tury/newyear/meksika.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:18	132086/132086	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:17%20GMT	https://www.gotur.kz/tury/newyear/monako.html	./gotur-website/www.gotur.kz/tury/newyear/monako.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:19	132571/132571	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:18%20GMT	https://www.gotur.kz/tury/newyear/novaia-zelandiia.html	./gotur-website/www.gotur.kz/tury/newyear/novaia-zelandiia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:20	132227/132227	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:19%20GMT	https://www.gotur.kz/tury/newyear/norvegiia.html	./gotur-website/www.gotur.kz/tury/newyear/norvegiia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:21	137694/137694	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:20%20GMT	https://www.gotur.kz/tury/newyear/oae.html	./gotur-website/www.gotur.kz/tury/newyear/oae.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:22	131980/131980	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:21%20GMT	https://www.gotur.kz/tury/newyear/oman.html	./gotur-website/www.gotur.kz/tury/newyear/oman.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:23	132333/132333	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:22%20GMT	https://www.gotur.kz/tury/newyear/portugaliia.html	./gotur-website/www.gotur.kz/tury/newyear/portugaliia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:24	132121/132121	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:23%20GMT	https://www.gotur.kz/tury/newyear/rossiia.html	./gotur-website/www.gotur.kz/tury/newyear/rossiia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:25	132186/132186	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:24%20GMT	https://www.gotur.kz/tury/newyear/seishely.html	./gotur-website/www.gotur.kz/tury/newyear/seishely.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:26	132227/132227	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:25%20GMT	https://www.gotur.kz/tury/newyear/singapore.html	./gotur-website/www.gotur.kz/tury/newyear/singapore.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:27	132227/132227	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:26%20GMT	https://www.gotur.kz/tury/newyear/sloveniia.html	./gotur-website/www.gotur.kz/tury/newyear/sloveniia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:28	144857/144857	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:27%20GMT	https://www.gotur.kz/tury/newyear/thailand.html	./gotur-website/www.gotur.kz/tury/newyear/thailand.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:29	135291/135291	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:28%20GMT	https://www.gotur.kz/tury/newyear/tanzaniia.html	./gotur-website/www.gotur.kz/tury/newyear/tanzaniia.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:30	132033/132033	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:29%20GMT	https://www.gotur.kz/tury/newyear/tunis.html	./gotur-website/www.gotur.kz/tury/newyear/tunis.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:31	133611/133611	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:30%20GMT	https://www.gotur.kz/tury/newyear/turciya.html	./gotur-website/www.gotur.kz/tury/newyear/turciya.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:32	132080/132080	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:31%20GMT	https://www.gotur.kz/tury/newyear/fidzhi.html	./gotur-website/www.gotur.kz/tury/newyear/fidzhi.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:33	132257/132257	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:32%20GMT	https://www.gotur.kz/tury/newyear/filippiny.html	./gotur-website/www.gotur.kz/tury/newyear/filippiny.html	(from https://www.gotur.kz/tury/newyear.html)
00:41:34	133693/133693	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:41:33%20GMT	https://www.gotur.kz/tury/newyear/finliandiia.html	./gotur-website/www.gotur.kz/tury/newyear/finliandiia.html	(from https://www.gotur.kz/tury/newyear.html)
